"country","iso2c","year","violence","violence_y_cum","maj","system","govfrac","pr","liec","single_party","disproportionality","high_prop","polity2","dem_age","durable","gini","gdp_per_capita","murder_rate","women_in_parl","immunity","ethnic_alesina","higher_trust","cw_surv_self_expr","federal","enpv","enps"
"Bhutan","BT","2012",0,0,100,0,0.0832562446594238,0,6,0,26.63,0,3,0,4,38.73,1.96861077824699,NA,NA,0,0.605,NA,NA,NA,NA,NA
"Botswana","BW","1980",0,0,90.625,2,0,0,6,1,NA,NA,6,15,14,NA,1.84266681227399,NA,5.40000009536743,0,0.410248,NA,NA,0,1.68705201148987,1.21040201187134
"Botswana","BW","1981",0,0,90.625,2,0,0,6,1,NA,NA,6,16,15,NA,1.93821859472241,NA,5.40000009536743,0,0.410248,NA,NA,0,1.68705201148987,1.21040201187134
"Botswana","BW","1982",0,0,90.625,2,0,0,6,1,NA,NA,6,17,16,NA,2.09906709367399,NA,5.40000009536743,0,0.410248,NA,NA,0,1.68705201148987,1.21040201187134
"Botswana","BW","1983",0,0,90.625,2,0,0,6,1,NA,NA,6,18,17,NA,2.2953047977292,NA,5.40000009536743,0,0.410248,NA,NA,0,1.68705201148987,1.21040201187134
"Botswana","BW","1984",0,0,90.625,2,0,0,6,1,14.13,0,6,19,18,NA,2.40940518560086,NA,5.09999990463257,0,0.410248,NA,NA,0,1.96236205101013,1.34731900691986
"Botswana","BW","1985",0,0,76.4705896377563,2,0,0,6,1,14.13,0,6,20,19,NA,2.49730420820486,NA,5.09999990463257,0,0.410248,NA,NA,0,1.96236205101013,1.34731900691986
"Botswana","BW","1986",0,0,76.4705896377563,2,0,0,6,1,14.13,0,6,21,20,54.21,2.61513550649666,NA,5.09999990463257,0,0.410248,NA,NA,0,1.96236205101013,1.34731900691986
"Botswana","BW","1987",0,0,76.4705896377563,2,0,0,6,1,14.13,0,7,22,21,NA,2.83430606884862,NA,5.09999990463257,0,0.410248,NA,NA,0,1.96236205101013,1.34731900691986
"Botswana","BW","1988",0,0,76.4705896377563,2,0,0,6,1,14.13,0,7,23,22,NA,3.28186130904507,NA,5.09999990463257,0,0.410248,NA,NA,0,1.96236205101013,1.34731900691986
"Botswana","BW","1989",0,0,76.4705896377563,2,0,0,6,1,20.62,0,7,24,23,NA,3.59929177389286,NA,5,0,0.410248,NA,NA,0,1.82261800765991,1.1917530298233
"Botswana","BW","1990",0,0,91.1764681339264,2,0,0,6,1,20.62,0,7,25,24,NA,3.73067635808853,NA,5,0,0.410248,NA,NA,0,1.82261800765991,1.1917530298233
"Botswana","BW","1991",0,0,91.1764681339264,2,0,0,6,1,20.62,0,7,26,25,NA,3.89467525186378,NA,5,0,0.410248,NA,NA,0,1.82261800765991,1.1917530298233
"Botswana","BW","1992",0,0,91.1764681339264,2,0,0,6,1,20.62,0,7,27,26,NA,3.89732043352865,NA,5,0,0.410248,NA,NA,0,1.82261800765991,1.1917530298233
"Botswana","BW","1993",0,0,91.1764681339264,2,0,0,6,1,20.62,0,7,28,27,NA,3.86584095984887,NA,5,0,0.410248,NA,NA,0,1.82261800765991,1.1917530298233
"Botswana","BW","1994",0,0,91.1764681339264,2,0,0,6,1,11.53,0,7,29,28,60.96,3.9034996120773,NA,8.5,0,0.410248,NA,NA,0,2.340735912323,1.78173696994781
"Botswana","BW","1995",0,0,67.5000011920929,2,0,0,7,1,11.53,0,7,30,29,NA,4.07611743288039,NA,8.5,0,0.410248,NA,NA,0,2.340735912323,1.78173696994781
"Botswana","BW","1996",0,0,67.5000011920929,2,0,0,7,1,11.53,0,7,31,30,NA,4.21385679843158,NA,8.5,0,0.410248,NA,NA,0,2.340735912323,1.78173696994781
"Botswana","BW","1997",0,0,67.5000011920929,2,0,0,7,1,11.53,0,8,32,31,NA,4.45221749986075,NA,8.5,0,0.410248,NA,NA,0,2.340735912323,1.78173696994781
"Botswana","BW","1998",0,0,67.5000011920929,2,0,0,7,1,11.53,0,8,33,32,NA,4.3921413593013,NA,8.5,0,0.410248,NA,NA,0,2.340735912323,1.78173696994781
"Botswana","BW","1999",0,0,67.5000011920929,2,0,0,7,1,22.1,0,8,34,33,NA,4.72521534897234,NA,NA,0,0.410248,NA,NA,0,2.31116604804993,1.42095899581909
"Botswana","BW","2000",0,0,82.4999988079071,2,0,0,7,1,22.1,0,8,35,34,NA,4.73553926741225,NA,17,0,0.410248,NA,NA,0,2.31116604804993,1.42095899581909
"Botswana","BW","2001",0,0,82.4999988079071,2,0,0,7,1,22.1,0,8,36,35,NA,4.67293646008376,NA,17,0,0.410248,NA,NA,0,2.31116604804993,1.42095899581909
"Botswana","BW","2002",0,0,82.4999988079071,2,0,0,7,1,22.1,0,8,37,36,NA,4.88634426078783,NA,17,0,0.410248,NA,NA,0,2.31116604804993,1.42095899581909
"Botswana","BW","2003",0,0,82.4999988079071,2,0,0,7,1,22.1,0,8,38,37,64.73,5.046472317939,NA,17,0,0.410248,NA,NA,0,2.31116604804993,1.42095899581909
"Botswana","BW","2004",0,0,82.4999988079071,2,0,0,7,1,21.3,0,8,39,38,NA,5.12115957732033,NA,11.1,0,0.410248,NA,NA,0,2.74000000953674,1.55999994277954
"Botswana","BW","2005",0,0,77.1929800510406,2,0,0,6,1,21.3,0,8,40,39,NA,5.29437947401723,NA,11.1,0,0.410248,NA,NA,0,2.74000000953674,1.55999994277954
"Botswana","BW","2006",0,0,77.1929800510406,2,0,0,6,1,21.3,0,8,41,40,NA,5.65507330797926,NA,11.1,0,0.410248,NA,NA,0,2.74000000953674,1.55999994277954
"Botswana","BW","2007",0,0,77.1929800510406,2,0,0,6,1,21.3,0,8,42,41,NA,6.08431292999404,NA,11.1,0,0.410248,NA,NA,0,2.74000000953674,1.55999994277954
"Botswana","BW","2008",0,0,77.1929800510406,2,0,0,6,1,21.3,0,8,43,42,NA,6.26110578699311,NA,11.1,0,0.410248,NA,NA,0,2.74000000953674,1.55999994277954
"Botswana","BW","2009",0,0,77.1929800510406,2,0,0,6,1,21.69,0,8,44,43,60.46,5.71696786457949,NA,7.9,0,0.410248,NA,NA,0,2.71000003814697,1.55999994277954
"Botswana","BW","2010",0,0,78.9473712444305,2,0,0,6,1,21.69,0,8,45,44,NA,6.15272636625151,NA,7.9,0,0.410248,NA,NA,0,2.71000003814697,1.55999994277954
"Botswana","BW","2011",0,0,78.9473712444305,2,0,0,6,1,21.69,0,8,46,45,NA,6.47605111316289,NA,7.9,0,0.410248,NA,NA,0,2.71000003814697,1.55999994277954
"Botswana","BW","2012",0,0,78.9473712444305,2,0,0,6,1,21.69,0,8,47,46,NA,6.69742493576589,18.4,NA,0,0.410248,NA,NA,0,2.71000003814697,1.55999994277954
"Belarus","BY","1991",0,0,NA,NA,NA,NA,NA,NA,NA,NA,7,1,0,NA,2.29985751989799,NA,3.79999995231628,0,0.322184,0,1.25562191009521,NA,NA,NA
"Belarus","BY","1992",0,0,83.3333313465118,0,0,0,6.5,1,NA,NA,7,2,1,NA,2.07459394991067,NA,3.79999995231628,0,0.322184,0,1.25562191009521,NA,NA,NA
"Belarus","BY","1993",0,0,83.3333313465118,0,0,0,6.5,1,NA,NA,7,3,2,21.6,1.91261879637402,NA,3.79999995231628,0,0.322184,0,1.25562191009521,NA,NA,NA
"Belarus","BY","1994",0,0,44.9438214302063,0,0,0,6.5,1,NA,NA,7,4,3,NA,1.69082402512105,NA,3.79999995231628,0,0.322184,0,1.25562191009521,NA,NA,NA
"Belarus","BY","1995",0,0,NA,0,NA,0,6.5,NA,NA,NA,0,5,0,28.76,1.5198826118503,9.34376499808112,-99,0,0.322184,0,1.25562191009521,NA,NA,NA
"Belarus","BY","1996",0,0,40.1069521903992,0,0.499459445476532,0,7,0,NA,NA,-7,0,0,NA,1.56766796051847,9.46863023280921,-99,0,0.322184,0,1.25562191009521,NA,NA,NA
"Belarus","BY","1997",0,0,50.8379876613617,0,0.50500613451004,0,7,0,NA,NA,-7,0,1,NA,1.75380470667773,10.0055054779408,NA,0,0.322184,0,1.25562191009521,NA,NA,NA
"Belarus","BY","1998",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-7,0,2,27.81,1.91018716493446,10.1994514545983,NA,0,0.322184,0,1.25562191009521,NA,NA,NA
"Belarus","BY","1999",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-7,0,3,27.96,1.98182556042768,9.6363914464461,NA,0,0.322184,0,1.25562191009521,NA,NA,NA
"Belarus","BY","2000",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-7,0,4,27.71,2.10305861367591,10.1,NA,0,0.322184,0,1.25562191009521,NA,NA,NA
"Belarus","BY","2001",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-7,0,5,28.32,2.21951630333147,9.8,10.3,0,0.322184,0,1.25562191009521,NA,NA,NA
"Belarus","BY","2002",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-7,0,6,30.05,2.34638627145266,10,10.3,0,0.322184,0,1.25562191009521,NA,NA,NA
"Belarus","BY","2003",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-7,0,7,28.97,2.52907986726438,9,10.3,0,0.322184,0,1.25562191009521,NA,NA,NA
"Belarus","BY","2004",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-7,0,8,26.25,2.83806202915928,8.4,29.4,0,0.322184,0,1.25562191009521,NA,NA,NA
"Belarus","BY","2005",0,0,10.9090909361839,0,0.530303001403809,0,7,0,NA,NA,-7,0,9,27.39,3.12636777779462,8.5,29.1,0,0.322184,0,1.25562191009521,NA,NA,NA
"Belarus","BY","2006",0,0,10.9090909361839,0,0.530303001403809,0,7,0,NA,NA,-7,0,10,28.17,3.46013130159438,7.6,29.1,0,0.322184,0,1.25562191009521,NA,NA,NA
"Belarus","BY","2007",0,0,10.9090909361839,0,0.530303001403809,0,7,0,NA,NA,-7,0,11,28.78,3.77499745902955,6.8,29.1,0,0.322184,0,1.25562191009521,NA,NA,NA
"Belarus","BY","2008",0,0,10.9090909361839,0,0.530303001403809,0,7,0,NA,NA,-7,0,12,27.22,4.17401881093691,5.7,31.8,0,0.322184,0,1.25562191009521,NA,NA,NA
"Belarus","BY","2009",0,0,6.36363625526428,0,0.28571429848671,0,7,0,NA,NA,-7,0,13,27.69,4.19160527328133,5,31.8,0,0.322184,0,1.25562191009521,NA,NA,NA
"Belarus","BY","2010",0,0,6.36363625526428,0,0.28571429848671,0,7,0,NA,NA,-7,0,14,27.72,4.52415816791108,5.1,31.8,0,0.322184,0,1.25562191009521,NA,NA,NA
"Belarus","BY","2011",0,0,6.36363625526428,0,0.28571429848671,0,7,0,NA,NA,-7,0,15,26.46,4.78353347007009,NA,31.8,0,0.322184,0,1.25562191009521,NA,NA,NA
"Belarus","BY","2012",0,0,6.36363625526428,0,0.28571429848671,0,7,0,NA,NA,-7,0,16,NA,4.87098291673722,NA,NA,0,0.322184,0,1.25562191009521,NA,NA,NA
"Belize","BZ","1982",0,0,64.9999976158142,2,0,0,7,1,NA,NA,NA,NA,NA,NA,1.99260413492565,NA,NA,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","1983",0,0,64.9999976158142,2,0,0,7,1,NA,NA,NA,NA,NA,NA,1.896534439447,NA,NA,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","1984",0,0,64.9999976158142,2,0,0,7,1,20.02,0,NA,NA,NA,NA,1.87913381581268,NA,3.59999990463257,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","1985",0,0,75,2,0,0,6,1,20.02,0,NA,NA,NA,NA,1.84650701578236,NA,3.59999990463257,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","1986",0,0,75,2,0,0,6,1,20.02,0,NA,NA,NA,NA,1.87822835678844,NA,3.59999990463257,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","1987",0,0,75,2,0,0,6,1,20.02,0,NA,NA,NA,NA,2.0325075196852,NA,3.59999990463257,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","1988",0,0,75,2,0,0,6,1,20.02,0,NA,NA,NA,NA,2.16248031097432,NA,3.59999990463257,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","1989",0,0,75,2,0,0,6,1,2.65,1,NA,NA,NA,NA,2.38605774949563,NA,0,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","1990",0,0,53.5714268684387,2,0,0,7,1,2.65,1,NA,NA,NA,NA,2.58077486039135,NA,0,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","1991",0,0,53.5714268684387,2,0,0,7,1,2.65,1,NA,NA,NA,NA,2.7948156448317,NA,0,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","1992",0,0,53.5714268684387,2,0,0,7,1,2.65,1,NA,NA,NA,NA,3.07454369035566,NA,0,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","1993",0,0,53.5714268684387,2,0,0,7,1,6.43,0,NA,NA,NA,59.94,3.20945436109972,NA,3.40000009536743,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","1994",0,0,55.1724135875702,2,0,0,7,1,6.43,0,NA,NA,NA,61.3,3.15212264945107,NA,3.40000009536743,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","1995",0,0,55.1724135875702,2,0,0,7,1,6.43,0,NA,NA,NA,59.54,3.10169550308305,NA,3.40000009536743,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","1996",0,0,55.1724135875702,2,0,0,7,1,6.43,0,NA,NA,NA,56.89,3.06582483054816,NA,3.40000009536743,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","1997",0,0,55.1724135875702,2,0,0,7,1,6.43,0,NA,NA,NA,57.28,3.0857518229293,NA,3.4,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","1998",0,0,55.1724135875702,2,0,0,7,1,29.53,0,NA,NA,NA,55.01,3.1073357358273,NA,3.4,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","1999",0,0,89.6551728248596,2,0,0,6,1,29.53,0,NA,NA,NA,53.13,3.281372749466,NA,6.9,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","2000",0,0,89.6551728248596,2,0,0,6,1,29.53,0,NA,NA,NA,NA,3.60465625198702,17.2,6.9,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","2001",0,0,89.6551728248596,2,0,0,6,1,29.53,0,NA,NA,NA,NA,3.6833752753936,26.1,6.9,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","2002",0,0,89.6551728248596,2,0,0,6,1,29.53,0,NA,NA,NA,NA,3.7709017074931,34.6,6.9,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","2003",0,0,89.6551728248596,2,0,0,6,1,22.1,0,NA,NA,NA,NA,4.01769438387224,25.9,3.3,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","2004",0,0,75.862067937851,2,0,0,6,1,22.1,0,NA,NA,NA,NA,4.09825074331477,29.8,6.7,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","2005",0,0,75.862067937851,2,0,0,6,1,22.1,0,NA,NA,NA,NA,4.09753861429832,29.8,6.7,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","2006",0,0,75.862067937851,2,0,0,6,1,22.1,0,NA,NA,NA,NA,4.17675149210585,33,6.7,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","2007",0,0,75.862067937851,2,0,0,6,1,22.1,0,NA,NA,NA,NA,4.11652807375255,33.9,3.3,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","2008",0,0,75.862067937851,2,0,0,6,1,22.69,0,NA,NA,NA,NA,4.14308248457925,35.1,0,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","2009",0,0,80.6451618671417,2,0,0,6,1,22.69,0,NA,NA,NA,NA,4.06905744610717,32.2,0,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","2010",0,0,80.6451618671417,2,0,0,6,1,22.69,0,NA,NA,NA,NA,4.10105114493556,41.8,0,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","2011",0,0,80.6451618671417,2,0,0,6,1,22.69,0,NA,NA,NA,NA,4.08559099360414,39.2,0,NA,0.70154,NA,NA,NA,NA,NA
"Belize","BZ","2012",0,0,80.6451618671417,2,0,0,6,1,3.74,1,NA,NA,NA,NA,4.14001656567328,44.7,NA,NA,0.70154,NA,NA,NA,2.06,1.98
"Canada","CA","1980",0,0,47.8723406791687,2,0,0,7,1,8.72,0,10,93,92,NA,24.24928568341,NA,5,0,0.71242,NA,NA,1,2.9300000667572,2.40000009536743
"Canada","CA","1981",0,0,51.9434630870819,2,0,0,7,1,8.72,0,10,94,93,32.6,24.7893164851501,NA,5,0,0.71242,NA,NA,1,2.9300000667572,2.40000009536743
"Canada","CA","1982",0,0,51.9434630870819,2,0,0,7,1,8.72,0,10,95,94,NA,23.752530334887,NA,5,0,0.71242,NA,NA,1,2.9300000667572,2.40000009536743
"Canada","CA","1983",0,0,51.9434630870819,2,0,0,7,1,8.72,0,10,96,95,NA,24.1189507511411,NA,5,0,0.71242,NA,NA,1,2.9300000667572,2.40000009536743
"Canada","CA","1984",0,0,51.9434630870819,2,0,0,7,1,20.91,0,10,97,96,NA,25.2191154013548,NA,9.60000038146973,0,0.71242,NA,NA,1,2.75,1.69120800495148
"Canada","CA","1985",0,0,74.8226940631866,2,0,0,7,1,20.91,0,10,98,97,NA,26.1549500913166,NA,9.60000038146973,0,0.71242,NA,NA,1,2.75,1.69120800495148
"Canada","CA","1986",0,0,74.8226940631866,2,0,0,7,1,20.91,0,10,99,98,NA,26.4626204638065,NA,9.60000038146973,0,0.71242,NA,NA,1,2.75,1.69120800495148
"Canada","CA","1987",0,0,74.8226940631866,2,0,0,7,1,20.91,0,10,100,99,31.6,27.1735113447613,NA,9.60000038146973,0,0.71242,NA,NA,1,2.75,1.69120800495148
"Canada","CA","1988",0,0,74.8226940631866,2,0,0,7,1,11.33,0,10,101,100,NA,28.0958113251036,NA,13.3000001907349,0,0.71242,NA,NA,1,3.03999996185303,2.33317303657532
"Canada","CA","1989",0,0,57.0945918560028,2,0,0,7,1,11.33,0,10,102,101,NA,28.2547534634491,NA,13.3000001907349,0,0.71242,NA,NA,1,3.03999996185303,2.33317303657532
"Canada","CA","1990",0,0,57.0945918560028,2,0,0,7,1,11.33,0,10,103,102,NA,27.8717800336311,NA,13.3000001907349,0,0.71242,NA,NA,1,3.03999996185303,2.33317303657532
"Canada","CA","1991",0,0,57.0945918560028,2,0,0,7,1,11.33,0,10,104,103,31.15,26.9121864193243,NA,13.3000001907349,0,0.71242,NA,NA,1,3.03999996185303,2.33317303657532
"Canada","CA","1992",0,0,57.0945918560028,2,0,0,7,1,11.33,0,10,105,104,NA,26.8110068248746,NA,13.3000001907349,0,0.71242,NA,NA,1,3.03999996185303,2.33317303657532
"Canada","CA","1993",0,0,57.0945918560028,2,0,0,7,1,17.67,0,10,106,105,NA,27.2106589536024,NA,18,0,0.71242,NA,NA,1,3.92000007629395,2.34980392456055
"Canada","CA","1994",0,0,60.0000023841858,2,0,0,7,1,17.67,0,10,107,106,31.39,28.1776721697051,NA,18,0,0.71242,NA,NA,1,3.92000007629395,2.34980392456055
"Canada","CA","1995",0,0,60.0000023841858,2,0,0,7,1,17.67,0,10,108,107,NA,28.7105596032428,1.83604638194433,18,0,0.71242,NA,NA,1,3.92000007629395,2.34980392456055
"Canada","CA","1996",0,0,60.0000023841858,2,0,0,7,1,17.67,0,10,109,108,NA,28.8800166232527,1.94373499056291,18,0,0.71242,NA,NA,1,3.92000007629395,2.34980392456055
"Canada","CA","1997",0,0,60.0000023841858,2,0,0,7,1,13.26,0,10,110,109,31.77,29.7918100805038,1.75207959788065,20.6,0,0.71242,NA,NA,1,4.07999992370605,2.98000192642212
"Canada","CA","1998",0,0,51.4950156211853,2,0,0,7,1,13.26,0,10,111,110,33.59,30.75725623942,1.68028315892703,20.6,0,0.71242,NA,NA,1,4.07999992370605,2.98000192642212
"Canada","CA","1999",0,0,51.4950156211853,2,0,0,7,1,13.26,0,10,112,111,NA,32.0281844850769,1.5863704840566,20.6,0,0.71242,0,1.29931843280792,1,4.07999992370605,2.98000192642212
"Canada","CA","2000",0,0,51.4950156211853,2,0,0,7,1,13.56,0,10,113,112,33.65,33.3730392566186,1.6,NA,0,0.71242,0,1.29931843280792,1,3.76999998092651,2.53999996185303
"Canada","CA","2001",0,0,57.1428596973419,2,0,0,7,1,13.56,0,10,114,113,NA,33.5956281935305,1.8,20.6,0,0.71242,0,1.29931843280792,1,3.76999998092651,2.53999996185303
"Canada","CA","2002",0,0,57.1428596973419,2,0,0,7,1,13.56,0,10,115,114,NA,34.2284774351486,1.7,20.6,0,0.71242,0,1.29931843280792,1,3.76999998092651,2.53999996185303
"Canada","CA","2003",0,0,57.1428596973419,2,0,0,7,1,13.56,0,10,116,115,NA,34.5416492687234,1.7,20.6,0,0.71242,0,1.29931843280792,1,3.76999998092651,2.53999996185303
"Canada","CA","2004",0,0,57.1428596973419,2,0,0,7,1,9.81,0,10,117,116,33.88,35.2706379235451,1.7,21.1,0,0.71242,0,1.29931843280792,1,3.77999997138977,3.02999997138977
"Canada","CA","2005",0,0,43.8311696052551,2,0,0,7,1,9.81,0,10,118,117,NA,36.0293226661828,1.8,21.1,0,0.71242,1,1.31706750392914,1,3.77999997138977,3.02999997138977
"Canada","CA","2006",0,0,43.8311696052551,2,0,0,7,1,8.61,0,10,119,118,NA,36.6804788016736,1.7,20.8,0,0.71242,1,1.31706750392914,1,3.75999999046326,3.22000002861023
"Canada","CA","2007",0,0,40.2597397565842,2,0,0,7,1,8.61,0,10,120,119,33.9,37.0559995286685,1.6,21.3,0,0.71242,1,1.31706750392914,1,3.75999999046326,3.22000002861023
"Canada","CA","2008",0,0,40.2597397565842,2,0,0,7,1,10.09,0,10,121,120,NA,37.088020368704,1.7,22.1,0,0.71242,1,1.31706750392914,1,3.86999988555908,3.15000009536743
"Canada","CA","2009",0,0,46.5798050165176,2,0,0,7,1,10.09,0,10,122,121,NA,35.6716592941245,1.6,22.1,0,0.71242,1,1.31706750392914,1,3.86999988555908,3.15000009536743
"Canada","CA","2010",0,0,46.5798050165176,2,0,0,7,1,10.09,0,10,123,122,33.68,36.4668151119074,1.4,22.1,0,0.71242,1,1.31706750392914,1,3.86999988555908,3.15000009536743
"Canada","CA","2011",0,0,46.5798050165176,2,0,0,7,1,12.42,0,10,124,123,NA,37.0213227634299,1.5,24.8,0,0.71242,1,1.31706750392914,1,3.43,2.41
"Canada","CA","2012",0,0,54.2207777500153,2,0,0,7,1,12.42,0,10,125,124,NA,37.2081513130611,1.6,NA,0,0.71242,1,1.31706750392914,1,3.43,2.41
"Congo, the Democratic Republic of the","CD","1980",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-9,0,14,NA,0.613643960025588,NA,1.79999995231628,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","1981",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-9,0,15,NA,0.61175250989863,NA,1.79999995231628,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","1982",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-9,0,16,NA,0.593438754885182,NA,3.5,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","1983",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-9,0,17,NA,0.586549733390852,NA,3.5,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","1984",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-9,0,18,NA,0.603110367537682,NA,3.5,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","1985",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-9,0,19,NA,0.589869030034124,NA,3.5,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","1986",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-9,0,20,NA,0.601047815046625,NA,3.5,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","1987",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-9,0,21,NA,0.600231870257198,NA,5.40000009536743,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","1988",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-9,0,22,NA,0.585742005650839,NA,5.40000009536743,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","1989",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-9,0,23,NA,0.560343542363571,NA,5.40000009536743,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","1990",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-8,0,24,NA,0.50580222733591,NA,5.40000009536743,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","1991",0,0,NA,NA,NA,NA,NA,NA,NA,NA,-8,0,25,NA,0.446055953914621,NA,5.40000009536743,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","1992",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.383581840901737,NA,-99,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","1993",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.319012494871405,NA,-99,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","1994",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.295618072564779,NA,5,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","1995",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.288470992024466,NA,5,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","1996",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.278169495088667,NA,5,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","1997",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.256851567911638,NA,NA,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","1998",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.247720016997852,NA,NA,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","1999",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.232345557505789,NA,NA,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","2000",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.211404395996761,NA,NA,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","2001",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.201731880981053,NA,NA,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","2002",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.202016801500937,NA,NA,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","2003",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,0.207195222966588,NA,NA,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","2004",0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,NA,0.214773439504198,NA,12,1,0.874726,NA,NA,NA,NA,NA
"Congo, the Democratic Republic of the","CD","2005",0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,NA,0.221449688923785,NA,12,1,0.874726,NA,NA,NA,NA,NA
