"cid","country","year","violence","violence_y_cum","UDS","DemAge","polity2","durable","system","yrsoffc","finittrm","yrcurnt","multpl","military","defmin","percent1","percentl","prtyin","execme","execrlc","execnat","execrurl","execreg","execrel","execage","allhouse","nonchief","totalseats","gov1me","gov1seat","gov1vote","gov1rlc","gov1nat","gov1rurl","gov1reg","gov1rel","gov1age","gov2me","gov2seat","gov2vote","gov2rlc","gov2nat","gov2rurl","gov2reg","gov2rel","gov2age","gov3me","gov3seat","gov3vote","gov3rlc","gov3nat","gov3rurl","gov3reg","gov3rel","gov3age","govoth","govothst","govothvt","opp1me","opp1seat","opp1vote","opp1rlc","opp1nat","opp1rurl","opp1reg","opp1rel","opp1age","opp2me","opp2seat","opp2vote","opp3me","opp3seat","opp3vote","oppoth","oppothst","oppothvt","ulprty","numul","ulvote","oppmajh","oppmajs","dateleg","dateexec","legelec","exelec","execspec","govspec","coalspec","liec","eiec","mdmh","mdms","ssh","pluralty","pr","housesys","sensys","thresh","dhondt","cl","select","fraud","auton","muni","state","author","stconst","numgov","numvote","numopp","oppvote","maj","partyage","herfgov","herfopp","herftot","frac","oppfrac","govfrac","tensys_strict","tensys","checks_lax","checks","stabs_strict","stabs","stabns_strict","stabns","tenlong_strict","tenlong","tenshort_strict","tenshort","polariz","wave_n","CWtrust","CWsurvSelfExpr","CWconfParliament","ethnicAlesina","languageAlesina","religionAlesina","legislature","elect_legislature","MajCat","singleParty","disproportionality","gini","GDPperCapita","enpv","enps","federal","immunity","higherTrust"
166,"Vanuatu",1999,0,NA,0.792758107185364,NA,NA,NA,"Parliamentary",1,1,3,1,0,-999,-999,-999,1,"VP",3,1,0,0,0,27,0,"-999",52,"VP",18,21,3,1,0,0,0,27,"NUP",11,15.8999996185303,3,0,0,0,0,8,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"UMP",12,20.1000003814697,1,0,0,0,0,20,"NA",0,0,"NA",0,0,0,0,0,3,11,43,0,0,-999,-999,0,0,1,1,1,7,7,3.70000004768372,-999,-999,1,0,1,-999,-999,-999,1,NA,0,0,2,NA,NA,-999,29,36.9000015258789,12,20.1000003814697,0.557692289352417,18.3333339691162,0.529132008552551,1,0.232741609215736,0.782302677631378,0,0.487684726715088,19,8,3,3,0.75,0.75,0.75,0.75,4,4,1,1,2,4,NA,NA,NA,0.0412999987602234,0.57940000295639,0.70440000295639,1,1,2,0,NA,NA,1410,NA,NA,NA,NA,NA
166,"Vanuatu",2000,0,NA,0.916279375553131,NA,NA,NA,"Parliamentary",1,1,2,1,0,-999,-999,-999,2,"MPP",1,0,0,0,0,12,0,"-999",52,"VP",18,21,3,1,0,0,0,28,"NUP",11,15.8999996185303,3,0,0,0,0,10,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"UMP",12,20.1000003814697,1,0,0,0,0,21,"NA",0,0,"NA",0,0,0,0,0,3,11,43,0,0,-999,-999,0,0,0,1,1,7,7,3.70000004768372,-999,-999,1,0,1,-999,-999,-999,1,NA,0,0,2,NA,NA,-999,29,36.9000015258789,12,20.1000003814697,0.557692289352417,17.75,0.529132008552551,1,0.232741609215736,0.782302677631378,0,0.487684726715088,20,9,4,4,0.333333343267441,0.333333343267441,0.333333343267441,0.333333343267441,5,5,1,1,2,4,NA,NA,NA,0.0412999987602234,0.57940000295639,0.70440000295639,1,1,2,0,NA,NA,1440,NA,NA,NA,NA,NA
166,"Vanuatu",2001,0,NA,0.792407870292664,NA,NA,NA,"Parliamentary",1,1,3,1,0,-999,-999,-999,1,"VP",3,1,0,0,0,29,0,"-999",48,"VP",14,21,3,1,0,0,0,29,"NUP",11,15.8999996185303,3,0,0,0,0,11,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"UMP",12,20.1000003814697,1,0,0,0,0,22,"NA",0,0,"NA",0,0,0,0,0,3,11,43,0,0,-999,-999,0,0,1,1,1,7,7,3.70000004768372,-999,-999,1,0,1,-999,-999,-999,1,NA,0,0,2,NA,NA,-999,25,36.9000015258789,12,20.1000003814697,0.520833313465118,20.6666660308838,0.507200002670288,1,0.21759258210659,0.799054384231567,0,0.513333320617676,21,10,3,3,0.333333343267441,0.333333343267441,0.333333343267441,0.333333343267441,6,6,1,1,2,4,NA,NA,NA,0.0412999987602234,0.57940000295639,0.70440000295639,1,1,2,0,NA,NA,1380,NA,NA,NA,NA,NA
166,"Vanuatu",2002,0,NA,0.829401910305023,NA,NA,NA,"Parliamentary",1,1,2,1,0,-999,-999,-999,2,"VP",3,1,0,0,0,30,0,"-999",48,"VP",14,21,3,1,0,0,0,30,"NUP",11,15.8999996185303,3,0,0,0,0,12,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"UMP",12,20.1000003814697,1,0,0,0,0,23,"NA",0,0,"NA",0,0,0,0,0,3,11,43,0,0,5,-999,1,0,1,1,1,7,7,3.70000004768372,-999,-999,1,0,1,-999,-999,-999,1,NA,0,0,2,NA,NA,-999,25,36.9000015258789,12,20.1000003814697,0.520833313465118,21.6666660308838,0.507200002670288,1,0.21759258210659,0.799054384231567,0,0.513333320617676,22,11,3,3,0.333333343267441,0.333333343267441,0.333333343267441,0.333333343267441,7,7,1,1,2,4,NA,NA,NA,0.0412999987602234,0.57940000295639,0.70440000295639,1,1,2,0,NA,NA,1240,NA,NA,NA,NA,NA
166,"Vanuatu",2003,0,NA,0.691823661327362,NA,NA,NA,"Parliamentary",1,1,1,1,0,-999,-999,-999,3,"VP",3,1,0,0,0,31,0,"-999",52,"UMP",15,15.1000003814697,1,0,0,0,0,23,"VP",14,17,3,1,0,0,0,31,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"NUP",8,13.6000003814697,0,0,0,0,0,12,"MPP",3,7.09999990463257,"GP",3,4.69999980926514,1,3,6.19999980926514,1,6,29.2000007629395,0,0,-999,-999,0,0,1,0,1,7,7,3.70000004768372,-999,-999,1,0,1,-999,-999,-999,1,NA,0,0,2,NA,NA,-999,29,32.0999984741211,17,31.6000003814697,0.557692289352417,22,0.500594556331635,0.314878910779953,0.202662721276283,0.812971234321594,0.727941155433655,0.517241358757019,23,12,3,3,0.666666686534882,0.666666686534882,0.666666686534882,0.666666686534882,2,2,1,1,2,4,NA,NA,NA,0.0412999987602234,0.57940000295639,0.70440000295639,1,1,2,0,NA,NA,1370,NA,NA,NA,NA,NA
166,"Vanuatu",2004,0,NA,0.899386763572693,NA,NA,NA,"Parliamentary",1,1,0,1,0,-999,-999,-999,4,"VP",3,1,0,0,0,32,0,"-999",52,"UMP",15,15.1000003814697,1,0,0,0,0,24,"VP",14,17,3,1,0,0,0,32,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"NUP",8,13.6000003814697,0,0,0,0,0,13,"MPP",3,7.09999990463257,"GP",3,4.69999980926514,1,3,6.19999980926514,1,6,29.2000007629395,0,0,7,-999,1,0,1,0,1,7,7,3.70000004768372,-999,-999,1,0,1,-999,-999,-999,1,NA,0,0,2,NA,NA,-999,29,32.0999984741211,17,31.6000003814697,0.557692289352417,23,0.500594556331635,0.314878910779953,0.202662721276283,0.812971234321594,0.727941155433655,0.517241358757019,24,13,3,3,0.333333343267441,0.333333343267441,0.333333343267441,0.333333343267441,3,3,1,1,2,4,NA,NA,NA,0.0412999987602234,0.57940000295639,0.70440000295639,1,1,2,0,NA,NA,1600,NA,NA,NA,NA,NA
166,"Vanuatu",2005,0,NA,0.902080416679382,NA,NA,NA,"Parliamentary",1,1,3,1,0,-999,-999,-999,1,"NUP",3,0,0,0,0,15,0,"-999",52,"NUP",10,NA,3,0,0,0,0,15,"VP",8,NA,3,1,0,0,0,33,"GP",3,NA,0,0,0,0,0,4,0,0,0,"UMP",8,NA,1,0,0,0,0,26,"PPP",4,NA,"VRP",4,NA,4,7,NA,8,8,NA,0,0,-999,-999,0,0,0,0,1,7,7,3.70000004768372,-999,-999,1,0,1,-999,-999,-999,1,NA,0,0,2,NA,NA,-999,21,0,23,0,0.403846144676208,19.5,0.392290234565735,0.204631373286247,0.106971152126789,0.910539209842682,0.83152174949646,0.638095259666443,25,14,4,4,0.666666686534882,0.666666686534882,0.666666686534882,0.666666686534882,4,4,1,1,2,5,NA,NA,NA,0.0412999987602234,0.57940000295639,0.70440000295639,1,1,1,0,NA,NA,1780,NA,NA,NA,NA,NA
166,"Vanuatu",2006,0,NA,0.900791108608246,NA,NA,NA,"Parliamentary",2,1,2,1,0,-999,-999,-999,2,"NUP",3,0,0,0,0,16,0,"-999",52,"NUP",10,NA,3,0,0,0,0,16,"VP",8,NA,3,1,0,0,0,34,"GP",3,NA,0,0,0,0,0,5,0,0,0,"UMP",8,NA,1,0,0,0,0,27,"PPP",4,NA,"VRP",4,NA,4,7,NA,8,8,NA,0,0,-999,-999,0,0,0,0,1,7,7,3.70000004768372,-999,-999,1,0,1,-999,-999,-999,1,NA,0,0,2,NA,NA,-999,21,0,23,0,0.403846144676208,20.5,0.392290234565735,0.204631373286247,0.106971152126789,0.910539209842682,0.83152174949646,0.638095259666443,26,15,4,4,0,0,0,0,5,5,2,2,2,5,NA,NA,NA,0.0412999987602234,0.57940000295639,0.70440000295639,1,1,1,0,NA,NA,1960,NA,NA,NA,NA,NA
166,"Vanuatu",2007,0,NA,0.896567046642303,NA,NA,NA,"Parliamentary",3,1,1,1,0,-999,-999,-999,3,"NUP",3,0,0,0,0,17,0,"-999",52,"NUP",10,NA,3,0,0,0,0,17,"VP",8,NA,3,1,0,0,0,35,"GP",3,NA,0,0,0,0,0,6,0,0,0,"UMP",8,NA,1,0,0,0,0,28,"PPP",4,NA,"VRP",4,NA,4,7,NA,8,8,NA,0,0,-999,-999,0,0,0,0,1,7,7,3,-999,-999,1,0,1,-999,-999,-999,1,NA,0,0,2,NA,NA,-999,21,0,23,0,0.403846144676208,21.5,0.392290234565735,0.204631373286247,0.106971152126789,0.910539209842682,0.83152174949646,0.638095259666443,27,16,4,4,0,0,0,0,6,6,3,3,2,5,NA,NA,NA,0.0412999987602234,0.57940000295639,0.70440000295639,1,1,1,0,NA,NA,2130,NA,NA,NA,NA,NA
166,"Vanuatu",2008,0,NA,1.03543961048126,NA,NA,NA,"Parliamentary",4,1,0,1,0,-999,-999,-999,4,"NUP",3,0,0,0,0,18,0,"-999",52,"NUP",10,NA,3,0,0,0,0,18,"VP",8,NA,3,1,0,0,0,36,"GP",3,NA,0,0,0,0,0,7,0,0,0,"UMP",8,NA,1,0,0,0,0,29,"PPP",4,NA,"VRP",4,NA,4,7,NA,8,8,NA,0,0,9,-999,1,0,0,0,1,7,7,3,-999,-999,1,0,1,-999,-999,-999,1,NA,0,0,2,NA,NA,-999,21,0,23,0,0.403846144676208,22.5,0.392290234565735,0.204631373286247,0.106971152126789,0.910539209842682,0.83152174949646,0.638095259666443,28,17,4,4,0,0,0,0,7,7,4,4,2,5,NA,NA,NA,0.0412999987602234,0.57940000295639,0.70440000295639,1,1,1,0,NA,NA,2490,NA,NA,NA,NA,NA
167,"Venezuela",1980,0,NA,0.82475882768631,23,9,11,"Presidential",2,1,3,0,0,1,46.5999984741211,-999,2,"COPEI",0,0,0,0,0,34,1,"-999",182,"COPEI",87,NA,0,0,0,0,0,34,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"AD",85,NA,3,0,0,0,0,39,"MAS",7,NA,"MIR",1,NA,2,2,NA,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,NA,2,0.189999997615814,0,1,0,0,0,1,1,NA,0,0,NA,"Legislature locally elected",1,1,87,0,95,0,0.47802197933197,36.5,1,0.806315779685974,0.448194652795792,0.554853975772858,0.195744678378105,0,22,2,5,5,0,0,0,0,2,2,2,2,NA,3,1.86254298686981,1.33110046386719,3.16765952110291,0.4966000020504,0.0685999989509583,0.135000005364418,1,1,1,1,4.17598915100098,47.5,3570,3.09999990463257,2.65000009536743,1,1,0
167,"Venezuela",1981,0,NA,0.925205886363983,24,9,12,"Presidential",3,1,2,0,0,1,46.5999984741211,-999,3,"COPEI",0,0,0,0,0,35,1,"-999",182,"COPEI",87,NA,0,0,0,0,0,35,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"AD",85,NA,3,0,0,0,0,40,"MAS",7,NA,"MIR",1,NA,2,2,NA,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,NA,2,0.189999997615814,0,1,0,0,0,1,1,NA,0,0,NA,"Legislature locally elected",1,1,87,0,95,0,0.47802197933197,37.5,1,0.806315779685974,0.448194652795792,0.554853975772858,0.195744678378105,0,23,3,5,5,0,0,0,0,3,3,3,3,NA,3,1.86254298686981,1.33110046386719,3.16765952110291,0.4966000020504,0.0685999989509583,0.135000005364418,1,1,1,1,4.17598915100098,40.5999984741211,4130,3.09999990463257,2.65000009536743,1,1,0
167,"Venezuela",1982,0,NA,0.929823279380798,25,9,13,"Presidential",4,1,1,0,0,1,46.5999984741211,-999,4,"COPEI",0,0,0,0,0,36,1,"-999",182,"COPEI",87,NA,0,0,0,0,0,36,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"AD",85,NA,3,0,0,0,0,41,"MAS",7,NA,"MIR",1,NA,2,2,NA,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,NA,2,0.189999997615814,0,1,0,0,0,1,1,NA,0,0,NA,"Legislature locally elected",1,1,87,0,95,0,0.47802197933197,38.5,1,0.806315779685974,0.448194652795792,0.554853975772858,0.195744678378105,0,24,4,5,5,0,0,0,0,4,4,4,4,NA,3,1.86254298686981,1.33110046386719,3.16765952110291,0.4966000020504,0.0685999989509583,0.135000005364418,1,1,1,1,4.17598915100098,37.2999992370605,4380,3.09999990463257,2.65000009536743,1,1,0
167,"Venezuela",1983,0,NA,0.872354328632355,26,9,14,"Presidential",5,1,0,0,0,1,46.5999984741211,-999,5,"COPEI",0,0,0,0,0,37,1,"-999",182,"COPEI",87,NA,0,0,0,0,0,37,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"AD",85,NA,3,0,0,0,0,42,"MAS",7,NA,"MIR",1,NA,2,2,NA,0,0,0,0,0,12,12,1,1,0,0,0,7,7,NA,2,0.189999997615814,0,1,0,0,0,1,1,NA,0,0,NA,"Legislature locally elected",1,1,87,0,95,0,0.47802197933197,39.5,1,0.806315779685974,0.448194652795792,0.554853975772858,0.195744678378105,0,25,5,5,5,0,0,0,0,5,5,5,5,NA,3,1.86254298686981,1.33110046386719,3.16765952110291,0.4966000020504,0.0685999989509583,0.135000005364418,1,1,1,1,5.33542203903198,45.9000015258789,4380,2.96000003814697,2.42000007629395,1,1,0
167,"Venezuela",1984,0,NA,0.866838037967682,27,9,15,"Presidential",1,1,4,0,0,1,57.2000007629395,-999,1,"AD",3,0,0,0,0,43,1,"-999",196,"AD",109,NA,3,0,0,0,0,43,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"COPEI",60,NA,0,0,0,0,0,38,"MAS",10,NA,"URD",8,NA,5,9,NA,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,NA,2,0.189999997615814,0,1,0,0,0,1,1,NA,0,0,NA,"Legislature locally elected",1,1,109,0,87,0,0.556122422218323,40.5,1,0.499431908130646,0.407673895359039,0.595363616943359,0.506388664245605,0,26,6,2,2,0.75,0.75,0.666666686534882,0.666666686534882,1,1,1,1,0,3,1.86254298686981,1.33110046386719,3.16765952110291,0.4966000020504,0.0685999989509583,0.135000005364418,1,1,2,1,5.33542203903198,51.2000007629395,3880,2.96000003814697,2.42000007629395,1,1,0
167,"Venezuela",1985,0,NA,0.936688244342804,28,9,16,"Presidential",2,1,3,0,0,1,57.2000007629395,-999,2,"AD",3,0,0,0,0,44,1,"-999",195,"AD",112,NA,3,0,0,0,0,44,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"COPEI",61,NA,0,0,0,0,0,39,"MAS",10,NA,"Opina",3,NA,5,9,NA,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,NA,2,0.189999997615814,0,1,0,0,0,1,1,NA,0,0,2,"Legislature locally elected",1,1,112,0,83,0,0.574358999729156,41.5,1,0.558310329914093,0.431037455797195,0.571895360946655,0.447076112031937,0,27,7,2,2,0,0,0,0,2,2,2,2,0,3,1.86254298686981,1.33110046386719,3.16765952110291,0.4966000020504,0.0685999989509583,0.135000005364418,1,1,2,1,5.33542203903198,44.9000015258789,3470,2.96000003814697,2.42000007629395,1,1,0
167,"Venezuela",1986,0,NA,0.86777663230896,29,9,17,"Presidential",3,1,2,0,0,1,57.2000007629395,-999,3,"AD",3,0,0,0,0,45,1,"-999",195,"AD",112,NA,3,0,0,0,0,45,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"COPEI",61,NA,0,0,0,0,0,40,"MAS",10,NA,"Opina",3,NA,5,9,NA,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,NA,2,0.189999997615814,0,1,0,0,0,1,1,NA,0,0,2,"Legislature locally elected",1,1,112,0,83,0,0.574358999729156,42.5,1,0.558310329914093,0.431037455797195,0.571895360946655,0.447076112031937,0,28,8,2,2,0,0,0,0,3,3,3,3,0,3,1.86254298686981,1.33110046386719,3.16765952110291,0.4966000020504,0.0685999989509583,0.135000005364418,1,1,2,1,5.33542203903198,45.2000007629395,3260,2.96000003814697,2.42000007629395,1,1,0
167,"Venezuela",1987,0,NA,0.8687824010849,30,9,18,"Presidential",4,1,1,0,0,1,57.2000007629395,-999,4,"AD",3,0,0,0,0,46,1,"-999",195,"AD",112,NA,3,0,0,0,0,46,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"COPEI",61,NA,0,0,0,0,0,41,"MAS",10,NA,"Opina",3,NA,5,9,NA,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,NA,2,0.189999997615814,0,1,0,0,0,1,1,NA,0,0,2,"Legislature locally elected",1,1,112,0,83,0,0.574358999729156,43.5,1,0.558310329914093,0.431037455797195,0.571895360946655,0.447076112031937,0,29,9,2,2,0,0,0,0,4,4,4,4,0,3,1.86254298686981,1.33110046386719,3.16765952110291,0.4966000020504,0.0685999989509583,0.135000005364418,1,1,2,1,5.33542203903198,39.7999992370605,2910,2.96000003814697,2.42000007629395,1,1,0
167,"Venezuela",1988,0,NA,0.900848865509033,31,9,19,"Presidential",5,1,0,0,0,1,57.2000007629395,-999,5,"AD",3,0,0,0,0,47,1,"-999",195,"AD",112,NA,3,0,0,0,0,47,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"COPEI",61,NA,0,0,0,0,0,42,"MAS",10,NA,"Opina",3,NA,5,9,NA,0,0,0,0,0,12,12,1,1,0,0,0,7,7,NA,2,0.189999997615814,0,1,0,0,0,1,1,NA,0,0,2,"Legislature locally elected",1,1,112,0,83,0,0.574358999729156,44.5,1,0.558310329914093,0.431037455797195,0.571895360946655,0.447076112031937,0,30,10,2,2,0,0,0,0,5,5,5,5,0,3,1.86254298686981,1.33110046386719,3.16765952110291,0.4966000020504,0.0685999989509583,0.135000005364418,1,1,2,1,5.41690683364868,45,2890,3.35999989509583,2.82999992370605,1,1,0
167,"Venezuela",1989,0,NA,0.8001349568367,32,9,20,"Presidential",1,1,4,0,0,1,52.9000015258789,-999,6,"AD",1,0,0,0,0,48,0,"-999",201,"AD",97,43.2999992370605,3,0,0,0,0,48,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"COPEI",67,31.1000003814697,0,0,0,0,0,43,"MAS",18,10.1999998092651,"NGD",6,3.29999995231628,2,13,9.30000019073486,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,NA,2,0.189999997615814,0,1,0,0,0,1,1,NA,0,0,2,"Legislature locally elected",1,1,97,43.2999992370605,104,53.9000015258789,0.482587069272995,45.5,1,0.456129819154739,0.355003595352173,0.648221433162689,0.549150466918945,0,31,11,5,5,1,1,1,1,6,6,1,1,2,3,1.86254298686981,1.33110046386719,3.16765952110291,0.4966000020504,0.0685999989509583,0.135000005364418,1,1,1,1,5.41690683364868,40.7999992370605,2250,3.35999989509583,2.82999992370605,1,1,0
167,"Venezuela",1990,0,NA,0.821206331253052,33,9,21,"Presidential",2,1,3,0,0,1,52.9000015258789,-999,7,"AD",1,0,0,0,0,49,0,"-999",201,"AD",97,43.2999992370605,3,0,0,0,0,49,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"COPEI",67,31.1000003814697,0,0,0,0,0,44,"MAS",18,10.1999998092651,"NGD",6,3.29999995231628,2,13,9.30000019073486,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,NA,2,0.189999997615814,0,1,0,0,0,1,1,NA,0,0,2,"Legislature and executive locally elected",1,1,97,43.2999992370605,104,53.9000015258789,0.482587069272995,46.5,1,0.456129819154739,0.355003595352173,0.648221433162689,0.549150466918945,0,32,12,5,5,0,0,0,0,7,7,2,2,2,3,1.86254298686981,1.33110046386719,3.16765952110291,0.4966000020504,0.0685999989509583,0.135000005364418,1,1,1,1,5.41690683364868,44,2440,3.35999989509583,2.82999992370605,1,1,0
167,"Venezuela",1991,0,NA,0.821333706378937,34,9,22,"Presidential",3,1,2,0,0,1,52.9000015258789,-999,8,"AD",1,0,0,0,0,50,0,"-999",201,"AD",97,43.2999992370605,3,0,0,0,0,50,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"COPEI",67,31.1000003814697,0,0,0,0,0,45,"MAS",18,10.1999998092651,"NGD",6,3.29999995231628,2,13,9.30000019073486,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,NA,2,0.189999997615814,0,1,0,0,0,1,1,NA,0,0,2,"Legislature and executive locally elected",1,1,97,43.2999992370605,104,53.9000015258789,0.482587069272995,47.5,1,0.456129819154739,0.355003595352173,0.648221433162689,0.549150466918945,0,33,13,5,5,0,0,0,0,8,8,3,3,2,3,1.86254298686981,1.33110046386719,3.16765952110291,0.4966000020504,0.0685999989509583,0.135000005364418,1,1,1,1,5.41690683364868,38.4000015258789,2490,3.35999989509583,2.82999992370605,1,1,0
167,"Venezuela",1992,0,NA,0.679553210735321,35,8,23,"Presidential",4,1,1,0,0,1,52.9000015258789,-999,9,"AD",1,0,0,0,0,51,0,"-999",201,"AD",97,43.2999992370605,3,0,0,0,0,51,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"COPEI",67,31.1000003814697,0,0,0,0,0,46,"MAS",18,10.1999998092651,"NGD",6,3.29999995231628,2,13,9.30000019073486,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,NA,2,0.189999997615814,0,1,0,0,0,1,1,NA,0,0,2,"Legislature and executive locally elected",1,1,97,43.2999992370605,104,53.9000015258789,0.482587069272995,48.5,1,0.456129819154739,0.355003595352173,0.648221433162689,0.549150466918945,0,34,14,5,5,0,0,0,0,9,9,4,4,2,3,1.86254298686981,1.33110046386719,3.16765952110291,0.4966000020504,0.0685999989509583,0.135000005364418,1,1,1,1,5.41690683364868,42.5999984741211,2640,3.35999989509583,2.82999992370605,1,1,0
167,"Venezuela",1993,0,NA,0.680511236190796,36,8,24,"Presidential",5,1,0,0,0,1,52.9000015258789,-999,10,"AD",1,0,0,0,0,52,0,"-999",201,"AD",97,43.2999992370605,3,0,0,0,0,52,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"COPEI",67,31.1000003814697,0,0,0,0,0,47,"MAS",18,10.1999998092651,"NGD",6,3.29999995231628,2,13,9.30000019073486,0,0,0,0,0,12,12,1,1,0,0,0,7,7,NA,2,0.189999997615814,0,1,0,0,0,1,1,NA,0,0,2,"Legislature and executive locally elected",1,1,97,43.2999992370605,104,53.9000015258789,0.482587069272995,49.5,1,0.456129819154739,0.355003595352173,0.648221433162689,0.549150466918945,0,35,15,5,5,0,0,0,0,10,10,5,5,2,3,1.86254298686981,1.33110046386719,3.16765952110291,0.4966000020504,0.0685999989509583,0.135000005364418,1,1,1,1,5.35246801376343,42.9000015258789,2700,5.53999996185303,4.73999977111816,1,1,0
167,"Venezuela",1994,0,NA,0.680652260780334,37,8,25,"Presidential",1,1,4,0,0,1,30.4500007629395,-999,1,"CN",0,0,0,0,0,1,0,"-999",199,"CN",50,NA,0,0,0,0,0,53,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"AD",55,NA,3,0,0,0,0,53,"COPEI",54,NA,"CR",40,NA,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,NA,2,0.209999993443489,0,1,0,0,0,1,1,NA,0,0,2,"Legislature and executive locally elected",1,1,50,0,149,0,0.251256287097931,53,1,0.33966937661171,0.253554195165634,0.750215768814087,0.66479229927063,1.11022302462516e-16,36,16,5,5,0.5,0.5,0.666666686534882,0.666666686534882,1,1,1,1,NA,3,1.86254298686981,1.33110046386719,3.16765952110291,0.4966000020504,0.0685999989509583,0.135000005364418,1,1,1,0,5.35246801376343,43.2000007629395,2640,5.53999996185303,4.73999977111816,1,1,0
167,"Venezuela",1995,0,NA,0.679466605186462,38,8,26,"Presidential",2,1,3,0,0,1,30.4500007629395,-999,2,"CN",0,0,0,0,0,2,0,"-999",199,"CN",50,NA,0,0,0,0,0,54,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"AD",55,NA,3,0,0,0,0,54,"COPEI",54,NA,"CR",40,NA,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,NA,2,0.209999993443489,0,1,0,0,0,1,1,NA,0,0,2,"Legislature and executive locally elected",1,1,50,0,149,0,0.251256287097931,54,1,0.33966937661171,0.253554195165634,0.750215768814087,0.66479229927063,1.11022302462516e-16,37,17,5,5,0,0,0,0,2,2,2,2,NA,3,1.86254298686981,1.33110046386719,3.16765952110291,0.4966000020504,0.0685999989509583,0.135000005364418,1,1,1,0,5.35246801376343,46.5999984741211,2930,5.53999996185303,4.73999977111816,1,1,0
167,"Venezuela",1996,0,NA,0.718218863010406,39,8,27,"Presidential",3,1,2,0,0,1,30.4500007629395,-999,3,"CN",0,0,0,0,0,3,0,"-999",199,"CN",50,NA,0,0,0,0,0,55,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"AD",55,NA,3,0,0,0,0,55,"COPEI",54,NA,"CR",40,NA,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,NA,2,0.209999993443489,0,1,0,0,0,1,1,NA,0,0,2,"Legislature locally elected",1,NA,50,0,149,0,0.251256287097931,55,1,0.33966937661171,0.253554195165634,0.750215768814087,0.66479229927063,1.11022302462516e-16,38,18,5,5,0,0,0,0,3,3,3,3,NA,3,1.86254298686981,1.33110046386719,3.16765952110291,0.4966000020504,0.0685999989509583,0.135000005364418,1,1,1,0,5.35246801376343,43.2000007629395,2980,5.53999996185303,4.73999977111816,1,1,0
